,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,job
10,0.26233907706715875,-0.014537252085429607,-0.10578468087223705,-0.028613545010572377,0.01625131778272841,-0.29117960349218736,0.14752810248613796,0.04600997229652895,0.10382572064840231,-0.024114175365655636,0.07777431978096666,0.03260944307990799,-0.044105395787440965,0.06961665501775986,0.08620045407234206,-0.07503359667826338,0.07236447475731983,0.06365030610999883,0.04482240394734411,-0.05700963618416765,Data Science
11,0.23578648930656837,0.07143399736833658,-0.05357959257554751,-0.10875077254405559,0.028165894374554204,0.02927376555261659,0.23822599174358888,0.15445989089507176,0.04605363960962579,0.09444154724118271,0.05807107829850206,-0.026736014301364852,0.034898734196460224,-0.004817911105863354,0.043133610459617694,-0.050833906049923445,0.022262001604532164,0.02283792108647815,0.04966901370713581,-0.039426046619375286,Data Science
12,0.35956611960010454,0.10382126283012803,-0.019466583989616655,-0.1824310263127231,0.09734943698627516,0.019817798753600267,0.23741158692230221,0.06729577823096301,0.11651246930489312,0.08325057962617013,0.03475034627502489,-0.06343749033022766,0.01571327001182895,0.007060209991321902,0.07173304790173715,-0.013020920615971569,-0.03931853164168544,0.0637858016564757,0.029917682498151642,-0.04314168243758518,Data Science
13,0.34210120936402666,-0.05351284324765215,-0.10049923313085814,-0.01764479847512412,0.011027695528088155,-0.22403882508397044,0.1732637413277394,0.05890904526800679,0.04398786427229293,0.010256475369998023,0.010054742737714999,-0.05501528985944267,-0.06520937522290898,0.017937548005783854,0.057562752444429266,-0.0643665761336093,-0.003682193159363905,0.011635302507524242,0.05272770437417119,-0.0527649627290192,Data Science
14,0.38773377431064066,0.2187997101812951,-0.03339544123021447,-0.1861372807750408,-0.031607631221372556,0.10749853566872976,0.3412164536980457,0.18720865569125236,0.07258616093900236,0.1793365091453497,0.06528530301373152,-0.018438720626184346,0.05192259610529562,-0.025245541330452936,0.04819529351544068,-0.02496250734880934,0.025634068669742313,0.052697096216793464,0.04528832139670483,-0.17392348529995236,Data Science
15,0.32212331121649246,0.10452854738174382,-0.03685658604383663,-0.2026514234853881,0.09894481514292987,0.06357501976050056,0.27334791710179746,0.16982130539692217,0.16718861055131,0.12486615875911014,0.069100110339969,0.021444328956415418,0.027397142387123447,-0.02038354701194365,0.004396354685331868,-0.14305114602223562,0.06412341368616291,0.0170294644729108,0.04102530721023769,-0.048037970134074924,Data Science
16,0.33403980409306205,0.003431998093570733,-0.12504121263606424,-0.11642702335756078,0.10209513563657593,-0.22406411772107207,0.3089938761479739,0.18260324456349059,0.1658277657050917,0.04489900610001178,0.14909559372618553,-0.02258200131376625,-0.04473800685651582,0.059262698788003554,0.08118645414205168,-0.18096227892853597,0.03987893003890227,-0.01943525603755121,0.09179608975012625,-0.04440186479893654,Data Science
17,0.28825071680473857,-0.03063611535676471,-0.08323505362321643,-0.10740824114550626,0.11613920293539416,-0.23352000922637572,0.22337448462169687,0.10560462053541768,0.12193737917071061,-0.010000060690921282,0.10539991963551812,-0.010573271588736066,-0.04061198759884159,0.015975264766516426,0.09085736698392732,-0.14425217233502213,0.1320088007998684,0.036390313668158245,-0.03368937320300103,0.0885057620879967,Data Science
18,0.2769428643379721,-0.017286129224766293,-0.06696397484766953,-0.1307219123705291,0.17636860103813953,-0.21819096987044495,0.17041721243556693,0.03152259249293632,0.1511896279144462,-0.08248618052119086,0.08593692035981375,-0.04938804938240891,-0.004140304318985998,0.0512961774992826,0.03461051105522227,-0.14764827837588185,0.1778094192230573,0.08889535264560654,-0.013084310844032186,0.08116354660977747,Data Science
19,0.3286074713700256,-0.03591588505577495,-0.14171795055654765,-0.10806915758803275,0.08067500942281577,-0.2379488391650332,0.30864019842014434,0.15766524742440982,0.1905550926975872,-0.020631680894867117,0.15047637067836703,-0.04626607064592136,-0.04938196216589053,0.05145531845696615,0.050337362372307994,-0.16195123968656752,0.07289447863971535,0.03531692011427152,0.08049607984458974,-0.08982425081818117,Data Science
20,0.26233907706715875,-0.014537252085429607,-0.10578468087223705,-0.028613545010572377,0.01625131778272841,-0.29117960349218736,0.14752810248613796,0.04600997229652895,0.10382572064840231,-0.024114175365655636,0.07777431978096666,0.03260944307990799,-0.044105395787440965,0.06961665501775986,0.08620045407234206,-0.07503359667826338,0.07236447475731983,0.06365030610999883,0.04482240394734411,-0.05700963618416765,Data Science
21,0.23578648930656837,0.07143399736833658,-0.05357959257554751,-0.10875077254405559,0.028165894374554204,0.02927376555261659,0.23822599174358888,0.15445989089507176,0.04605363960962579,0.09444154724118271,0.05807107829850206,-0.026736014301364852,0.034898734196460224,-0.004817911105863354,0.043133610459617694,-0.050833906049923445,0.022262001604532164,0.02283792108647815,0.04966901370713581,-0.039426046619375286,Data Science
22,0.35956611960010454,0.10382126283012803,-0.019466583989616655,-0.1824310263127231,0.09734943698627516,0.019817798753600267,0.23741158692230221,0.06729577823096301,0.11651246930489312,0.08325057962617013,0.03475034627502489,-0.06343749033022766,0.01571327001182895,0.007060209991321902,0.07173304790173715,-0.013020920615971569,-0.03931853164168544,0.0637858016564757,0.029917682498151642,-0.04314168243758518,Data Science
23,0.34210120936402666,-0.05351284324765215,-0.10049923313085814,-0.01764479847512412,0.011027695528088155,-0.22403882508397044,0.1732637413277394,0.05890904526800679,0.04398786427229293,0.010256475369998023,0.010054742737714999,-0.05501528985944267,-0.06520937522290898,0.017937548005783854,0.057562752444429266,-0.0643665761336093,-0.003682193159363905,0.011635302507524242,0.05272770437417119,-0.0527649627290192,Data Science
24,0.38773377431064066,0.2187997101812951,-0.03339544123021447,-0.1861372807750408,-0.031607631221372556,0.10749853566872976,0.3412164536980457,0.18720865569125236,0.07258616093900236,0.1793365091453497,0.06528530301373152,-0.018438720626184346,0.05192259610529562,-0.025245541330452936,0.04819529351544068,-0.02496250734880934,0.025634068669742313,0.052697096216793464,0.04528832139670483,-0.17392348529995236,Data Science
25,0.32212331121649246,0.10452854738174382,-0.03685658604383663,-0.2026514234853881,0.09894481514292987,0.06357501976050056,0.27334791710179746,0.16982130539692217,0.16718861055131,0.12486615875911014,0.069100110339969,0.021444328956415418,0.027397142387123447,-0.02038354701194365,0.004396354685331868,-0.14305114602223562,0.06412341368616291,0.0170294644729108,0.04102530721023769,-0.048037970134074924,Data Science
26,0.33403980409306205,0.003431998093570733,-0.12504121263606424,-0.11642702335756078,0.10209513563657593,-0.22406411772107207,0.3089938761479739,0.18260324456349059,0.1658277657050917,0.04489900610001178,0.14909559372618553,-0.02258200131376625,-0.04473800685651582,0.059262698788003554,0.08118645414205168,-0.18096227892853597,0.03987893003890227,-0.01943525603755121,0.09179608975012625,-0.04440186479893654,Data Science
27,0.28825071680473857,-0.03063611535676471,-0.08323505362321643,-0.10740824114550626,0.11613920293539416,-0.23352000922637572,0.22337448462169687,0.10560462053541768,0.12193737917071061,-0.010000060690921282,0.10539991963551812,-0.010573271588736066,-0.04061198759884159,0.015975264766516426,0.09085736698392732,-0.14425217233502213,0.1320088007998684,0.036390313668158245,-0.03368937320300103,0.0885057620879967,Data Science
28,0.2769428643379721,-0.017286129224766293,-0.06696397484766953,-0.1307219123705291,0.17636860103813953,-0.21819096987044495,0.17041721243556693,0.03152259249293632,0.1511896279144462,-0.08248618052119086,0.08593692035981375,-0.04938804938240891,-0.004140304318985998,0.0512961774992826,0.03461051105522227,-0.14764827837588185,0.1778094192230573,0.08889535264560654,-0.013084310844032186,0.08116354660977747,Data Science
29,0.3286074713700256,-0.03591588505577495,-0.14171795055654765,-0.10806915758803275,0.08067500942281577,-0.2379488391650332,0.30864019842014434,0.15766524742440982,0.1905550926975872,-0.020631680894867117,0.15047637067836703,-0.04626607064592136,-0.04938196216589053,0.05145531845696615,0.050337362372307994,-0.16195123968656752,0.07289447863971535,0.03531692011427152,0.08049607984458974,-0.08982425081818117,Data Science
30,0.26233907706715875,-0.014537252085429607,-0.10578468087223705,-0.028613545010572377,0.01625131778272841,-0.29117960349218736,0.14752810248613796,0.04600997229652895,0.10382572064840231,-0.024114175365655636,0.07777431978096666,0.03260944307990799,-0.044105395787440965,0.06961665501775986,0.08620045407234206,-0.07503359667826338,0.07236447475731983,0.06365030610999883,0.04482240394734411,-0.05700963618416765,Data Science
31,0.23578648930656837,0.07143399736833658,-0.05357959257554751,-0.10875077254405559,0.028165894374554204,0.02927376555261659,0.23822599174358888,0.15445989089507176,0.04605363960962579,0.09444154724118271,0.05807107829850206,-0.026736014301364852,0.034898734196460224,-0.004817911105863354,0.043133610459617694,-0.050833906049923445,0.022262001604532164,0.02283792108647815,0.04966901370713581,-0.039426046619375286,Data Science
32,0.35956611960010454,0.10382126283012803,-0.019466583989616655,-0.1824310263127231,0.09734943698627516,0.019817798753600267,0.23741158692230221,0.06729577823096301,0.11651246930489312,0.08325057962617013,0.03475034627502489,-0.06343749033022766,0.01571327001182895,0.007060209991321902,0.07173304790173715,-0.013020920615971569,-0.03931853164168544,0.0637858016564757,0.029917682498151642,-0.04314168243758518,Data Science
33,0.34210120936402666,-0.05351284324765215,-0.10049923313085814,-0.01764479847512412,0.011027695528088155,-0.22403882508397044,0.1732637413277394,0.05890904526800679,0.04398786427229293,0.010256475369998023,0.010054742737714999,-0.05501528985944267,-0.06520937522290898,0.017937548005783854,0.057562752444429266,-0.0643665761336093,-0.003682193159363905,0.011635302507524242,0.05272770437417119,-0.0527649627290192,Data Science
34,0.38773377431064066,0.2187997101812951,-0.03339544123021447,-0.1861372807750408,-0.031607631221372556,0.10749853566872976,0.3412164536980457,0.18720865569125236,0.07258616093900236,0.1793365091453497,0.06528530301373152,-0.018438720626184346,0.05192259610529562,-0.025245541330452936,0.04819529351544068,-0.02496250734880934,0.025634068669742313,0.052697096216793464,0.04528832139670483,-0.17392348529995236,Data Science
35,0.32212331121649246,0.10452854738174382,-0.03685658604383663,-0.2026514234853881,0.09894481514292987,0.06357501976050056,0.27334791710179746,0.16982130539692217,0.16718861055131,0.12486615875911014,0.069100110339969,0.021444328956415418,0.027397142387123447,-0.02038354701194365,0.004396354685331868,-0.14305114602223562,0.06412341368616291,0.0170294644729108,0.04102530721023769,-0.048037970134074924,Data Science
36,0.33403980409306205,0.003431998093570733,-0.12504121263606424,-0.11642702335756078,0.10209513563657593,-0.22406411772107207,0.3089938761479739,0.18260324456349059,0.1658277657050917,0.04489900610001178,0.14909559372618553,-0.02258200131376625,-0.04473800685651582,0.059262698788003554,0.08118645414205168,-0.18096227892853597,0.03987893003890227,-0.01943525603755121,0.09179608975012625,-0.04440186479893654,Data Science
37,0.28825071680473857,-0.03063611535676471,-0.08323505362321643,-0.10740824114550626,0.11613920293539416,-0.23352000922637572,0.22337448462169687,0.10560462053541768,0.12193737917071061,-0.010000060690921282,0.10539991963551812,-0.010573271588736066,-0.04061198759884159,0.015975264766516426,0.09085736698392732,-0.14425217233502213,0.1320088007998684,0.036390313668158245,-0.03368937320300103,0.0885057620879967,Data Science
38,0.2769428643379721,-0.017286129224766293,-0.06696397484766953,-0.1307219123705291,0.17636860103813953,-0.21819096987044495,0.17041721243556693,0.03152259249293632,0.1511896279144462,-0.08248618052119086,0.08593692035981375,-0.04938804938240891,-0.004140304318985998,0.0512961774992826,0.03461051105522227,-0.14764827837588185,0.1778094192230573,0.08889535264560654,-0.013084310844032186,0.08116354660977747,Data Science
39,0.3286074713700256,-0.03591588505577495,-0.14171795055654765,-0.10806915758803275,0.08067500942281577,-0.2379488391650332,0.30864019842014434,0.15766524742440982,0.1905550926975872,-0.020631680894867117,0.15047637067836703,-0.04626607064592136,-0.04938196216589053,0.05145531845696615,0.050337362372307994,-0.16195123968656752,0.07289447863971535,0.03531692011427152,0.08049607984458974,-0.08982425081818117,Data Science
40,0.2572296295071525,0.24229818726080643,0.06392272177625623,-0.07901602567278554,-0.055587039901720744,-0.06538461803724119,-0.20803264039665567,-0.0494279714618299,0.13182857200897355,0.02682175818334966,0.051741475762423134,-0.19103703020812637,0.05917089260150307,-0.08325746253609498,-0.1766576292694623,-0.08465031533413438,0.04127017007352711,0.09670693917907004,0.14284402853714986,0.0653370793394906,Java Developer
41,0.4092487771923573,0.08457750826849096,0.15291838167160274,-0.019377932470267718,-0.07648276934271711,0.03067958362267632,-0.09394911310961551,-0.007617747271630628,0.006403898830026378,-0.11400942346475003,0.0028508144725484367,-0.0920572420048871,-0.07735453241773307,-0.10546102927655203,-0.009311856347483433,0.07195537746851802,-0.06633734388413673,-0.12089130914652883,0.005289007020131072,-0.06639393480940954,Java Developer
42,0.35688487760632825,0.045806561116393606,-0.030233082333526153,0.012500545044989979,-0.06325201754759133,-0.21855383584843494,-0.1539300746798166,-0.14970433866082636,0.014043455114729854,-0.024516557127902346,-0.04440164247863638,-0.08388613135951474,-0.06925587105111165,-0.09827027118329765,-0.08423556493622104,-0.12962593224197289,-0.05263727446063853,0.027434927010236823,0.14157631567219797,0.10197480755878591,Java Developer
43,0.38275996237246146,0.19025233713545078,0.09258653082342748,-0.03013591573997724,-0.14522655017589553,-0.14137470546768097,-0.03918593669564572,-0.005093634773006226,-0.07439450310595246,-0.08495080003801207,-0.008769618349886533,-0.11019194904085135,-0.04481601029470597,-0.02452946549681404,-0.08067007831805184,-0.06601196784678523,-0.07126309616873686,-0.10027530248255322,0.035793201009639924,-0.042470258733194675,Java Developer
44,0.345220115589986,0.18267719613331423,0.05610836406965503,-0.06414832504745913,0.026555706700581657,-0.11866001243573471,-0.13658170593907534,0.08139219695672152,0.08267390073874417,-0.21712953590174058,0.1174403931943349,-0.01767452964986081,-0.18950255990212472,-0.08332038188557844,-0.20661217944431878,0.06178348267426374,0.17067257991704873,0.16579070024913495,0.10623434174114563,-0.11513079958495902,Java Developer
45,0.49274220946430863,0.4459104567375351,0.056169163523975184,-0.10380910634987056,-0.17028197375481535,0.07151561061759941,0.0063494400255870165,0.13153472742696323,-0.03697019276963085,0.1806264793208302,0.004842213280120753,0.0016322476664991452,0.049784559504992686,-0.05555878895823286,-0.025443884512323864,0.0052140033941084655,-0.026612787891258653,-0.10304881258037986,0.06631281799985048,-0.021488343627222167,Java Developer
46,0.44501524405021414,0.5339509600441851,0.13385054778155578,-0.13197893291303792,-0.19533012018453405,0.05245711886644738,-0.09820237227514525,0.09532642886335621,-0.04340498760923889,0.20591361869578662,0.17010414193763068,-0.053959983941003695,0.06786765906806638,0.11889334548700918,-0.020297726743704395,0.05084672970754467,-0.21632871149324678,-0.1876636775219978,-0.2204552128840023,-0.04760921840774516,Java Developer
47,0.44501524405021414,0.5339509600441851,0.13385054778155578,-0.13197893291303792,-0.19533012018453405,0.05245711886644738,-0.09820237227514525,0.09532642886335621,-0.04340498760923889,0.20591361869578662,0.17010414193763068,-0.053959983941003695,0.06786765906806638,0.11889334548700918,-0.020297726743704395,0.05084672970754467,-0.21632871149324678,-0.1876636775219978,-0.2204552128840023,-0.04760921840774516,Java Developer
48,0.42738651689840296,0.2933630038980514,0.10912033607226289,-0.01922061842936541,-0.020451710295574268,-0.029862010226149562,-0.1201365270286267,-0.01461763153415736,-0.009846285021018995,-0.13881491870086674,0.014943424167029824,0.03578068184268703,-0.0637156366012141,-0.12655538132785615,0.0018502166303407458,-0.029737567589644357,0.06922089915985574,0.06317308620183856,0.027638390056299596,-0.0359419277064972,Java Developer
49,0.426204501572806,0.4133566794796149,0.10063300602419431,-0.10620382964132524,-0.16759181086750657,-0.09122789860570653,-0.16729486159859644,-0.0040892043004657885,-0.027130494247849222,0.013536751374925127,0.021907016389363345,-0.09212116249058658,0.016963020748938025,-0.0540135169637932,-0.032075287846077154,-0.04742845257841503,0.0799974209747499,0.08665077506077648,0.035327833802418857,-0.05391460594847552,Java Developer
50,0.42706995878260473,0.423822752385094,0.10307610981817764,0.09146750805889396,-0.13547709927541998,-0.19565959054168547,-0.3051886927000608,-0.1258175185621414,-0.054039415341673745,-0.03974868462641487,0.026039004360850746,0.04440607767453643,-0.011108282046524913,0.05250166442069562,-0.027978390397171385,-0.06675024137751381,0.09066534745368761,0.08219766757326508,-0.09925841233053709,0.024298396019039385,Java Developer
51,0.48552010912830496,0.3866514456671808,0.006463636921160764,0.052586022620494305,-0.147698771739245,-0.03794247647637988,-0.17425634196241757,-0.025158188263376107,-0.004406611661406654,0.0058318968661037985,-0.013622275356980709,0.1209231654963943,0.024680413417166924,0.07627086953039736,0.13036772841656577,-0.005810086524222017,0.19086537401897177,0.14058695242588098,-0.06663592274221511,0.007269002952411751,Java Developer
52,0.2801282327892192,0.25182831315034276,0.05264924304641373,-0.06544930569977044,-0.10423932537911447,-0.08916112145106135,-0.2308647371902006,-0.043667894212487283,0.06894808843568644,0.022779132310231494,0.14000983601899789,-0.06951778999909468,0.024703607408030504,-0.04124658525138623,-0.1794683929943072,-0.09115076847442981,0.13188580190900612,0.17647326342389444,-0.04219485483451748,0.07551602716846077,Java Developer
53,0.38620535120045835,0.1506872802883778,-0.028479973700202825,-0.0022837327577555724,-0.07990001307513983,-0.12815690226967744,-0.05646684151729511,0.016346230942155742,-0.06633422438969129,0.08668093018454986,-0.08467661048726573,-0.0713642264588909,0.025618257915081315,-0.1558004723537427,-0.12803880134727547,0.02313173237098145,-0.1203866699484979,-0.13724610573578475,0.21040326643194165,-0.03191838973359894,Java Developer
54,0.2572296295071525,0.24229818726080643,0.06392272177625623,-0.07901602567278554,-0.055587039901720744,-0.06538461803724119,-0.20803264039665567,-0.0494279714618299,0.13182857200897355,0.02682175818334966,0.051741475762423134,-0.19103703020812637,0.05917089260150307,-0.08325746253609498,-0.1766576292694623,-0.08465031533413438,0.04127017007352711,0.09670693917907004,0.14284402853714986,0.0653370793394906,Java Developer
55,0.4092487771923573,0.08457750826849096,0.15291838167160274,-0.019377932470267718,-0.07648276934271711,0.03067958362267632,-0.09394911310961551,-0.007617747271630628,0.006403898830026378,-0.11400942346475003,0.0028508144725484367,-0.0920572420048871,-0.07735453241773307,-0.10546102927655203,-0.009311856347483433,0.07195537746851802,-0.06633734388413673,-0.12089130914652883,0.005289007020131072,-0.06639393480940954,Java Developer
56,0.35688487760632825,0.045806561116393606,-0.030233082333526153,0.012500545044989979,-0.06325201754759133,-0.21855383584843494,-0.1539300746798166,-0.14970433866082636,0.014043455114729854,-0.024516557127902346,-0.04440164247863638,-0.08388613135951474,-0.06925587105111165,-0.09827027118329765,-0.08423556493622104,-0.12962593224197289,-0.05263727446063853,0.027434927010236823,0.14157631567219797,0.10197480755878591,Java Developer
57,0.38275996237246146,0.19025233713545078,0.09258653082342748,-0.03013591573997724,-0.14522655017589553,-0.14137470546768097,-0.03918593669564572,-0.005093634773006226,-0.07439450310595246,-0.08495080003801207,-0.008769618349886533,-0.11019194904085135,-0.04481601029470597,-0.02452946549681404,-0.08067007831805184,-0.06601196784678523,-0.07126309616873686,-0.10027530248255322,0.035793201009639924,-0.042470258733194675,Java Developer
58,0.345220115589986,0.18267719613331423,0.05610836406965503,-0.06414832504745913,0.026555706700581657,-0.11866001243573471,-0.13658170593907534,0.08139219695672152,0.08267390073874417,-0.21712953590174058,0.1174403931943349,-0.01767452964986081,-0.18950255990212472,-0.08332038188557844,-0.20661217944431878,0.06178348267426374,0.17067257991704873,0.16579070024913495,0.10623434174114563,-0.11513079958495902,Java Developer
59,0.49274220946430863,0.4459104567375351,0.056169163523975184,-0.10380910634987056,-0.17028197375481535,0.07151561061759941,0.0063494400255870165,0.13153472742696323,-0.03697019276963085,0.1806264793208302,0.004842213280120753,0.0016322476664991452,0.049784559504992686,-0.05555878895823286,-0.025443884512323864,0.0052140033941084655,-0.026612787891258653,-0.10304881258037986,0.06631281799985048,-0.021488343627222167,Java Developer
60,0.44501524405021414,0.5339509600441851,0.13385054778155578,-0.13197893291303792,-0.19533012018453405,0.05245711886644738,-0.09820237227514525,0.09532642886335621,-0.04340498760923889,0.20591361869578662,0.17010414193763068,-0.053959983941003695,0.06786765906806638,0.11889334548700918,-0.020297726743704395,0.05084672970754467,-0.21632871149324678,-0.1876636775219978,-0.2204552128840023,-0.04760921840774516,Java Developer
61,0.44501524405021414,0.5339509600441851,0.13385054778155578,-0.13197893291303792,-0.19533012018453405,0.05245711886644738,-0.09820237227514525,0.09532642886335621,-0.04340498760923889,0.20591361869578662,0.17010414193763068,-0.053959983941003695,0.06786765906806638,0.11889334548700918,-0.020297726743704395,0.05084672970754467,-0.21632871149324678,-0.1876636775219978,-0.2204552128840023,-0.04760921840774516,Java Developer
62,0.42738651689840296,0.2933630038980514,0.10912033607226289,-0.01922061842936541,-0.020451710295574268,-0.029862010226149562,-0.1201365270286267,-0.01461763153415736,-0.009846285021018995,-0.13881491870086674,0.014943424167029824,0.03578068184268703,-0.0637156366012141,-0.12655538132785615,0.0018502166303407458,-0.029737567589644357,0.06922089915985574,0.06317308620183856,0.027638390056299596,-0.0359419277064972,Java Developer
63,0.426204501572806,0.4133566794796149,0.10063300602419431,-0.10620382964132524,-0.16759181086750657,-0.09122789860570653,-0.16729486159859644,-0.0040892043004657885,-0.027130494247849222,0.013536751374925127,0.021907016389363345,-0.09212116249058658,0.016963020748938025,-0.0540135169637932,-0.032075287846077154,-0.04742845257841503,0.0799974209747499,0.08665077506077648,0.035327833802418857,-0.05391460594847552,Java Developer
64,0.42706995878260473,0.423822752385094,0.10307610981817764,0.09146750805889396,-0.13547709927541998,-0.19565959054168547,-0.3051886927000608,-0.1258175185621414,-0.054039415341673745,-0.03974868462641487,0.026039004360850746,0.04440607767453643,-0.011108282046524913,0.05250166442069562,-0.027978390397171385,-0.06675024137751381,0.09066534745368761,0.08219766757326508,-0.09925841233053709,0.024298396019039385,Java Developer
65,0.48552010912830496,0.3866514456671808,0.006463636921160764,0.052586022620494305,-0.147698771739245,-0.03794247647637988,-0.17425634196241757,-0.025158188263376107,-0.004406611661406654,0.0058318968661037985,-0.013622275356980709,0.1209231654963943,0.024680413417166924,0.07627086953039736,0.13036772841656577,-0.005810086524222017,0.19086537401897177,0.14058695242588098,-0.06663592274221511,0.007269002952411751,Java Developer
66,0.2801282327892192,0.25182831315034276,0.05264924304641373,-0.06544930569977044,-0.10423932537911447,-0.08916112145106135,-0.2308647371902006,-0.043667894212487283,0.06894808843568644,0.022779132310231494,0.14000983601899789,-0.06951778999909468,0.024703607408030504,-0.04124658525138623,-0.1794683929943072,-0.09115076847442981,0.13188580190900612,0.17647326342389444,-0.04219485483451748,0.07551602716846077,Java Developer
67,0.38620535120045835,0.1506872802883778,-0.028479973700202825,-0.0022837327577555724,-0.07990001307513983,-0.12815690226967744,-0.05646684151729511,0.016346230942155742,-0.06633422438969129,0.08668093018454986,-0.08467661048726573,-0.0713642264588909,0.025618257915081315,-0.1558004723537427,-0.12803880134727547,0.02313173237098145,-0.1203866699484979,-0.13724610573578475,0.21040326643194165,-0.03191838973359894,Java Developer
68,0.2572296295071525,0.24229818726080643,0.06392272177625623,-0.07901602567278554,-0.055587039901720744,-0.06538461803724119,-0.20803264039665567,-0.0494279714618299,0.13182857200897355,0.02682175818334966,0.051741475762423134,-0.19103703020812637,0.05917089260150307,-0.08325746253609498,-0.1766576292694623,-0.08465031533413438,0.04127017007352711,0.09670693917907004,0.14284402853714986,0.0653370793394906,Java Developer
69,0.4092487771923573,0.08457750826849096,0.15291838167160274,-0.019377932470267718,-0.07648276934271711,0.03067958362267632,-0.09394911310961551,-0.007617747271630628,0.006403898830026378,-0.11400942346475003,0.0028508144725484367,-0.0920572420048871,-0.07735453241773307,-0.10546102927655203,-0.009311856347483433,0.07195537746851802,-0.06633734388413673,-0.12089130914652883,0.005289007020131072,-0.06639393480940954,Java Developer
